codigo,populacao_residente,Óbitos_p/Residênc,Estado,UF,Tipo,taxa_bruta_mortalidade,NM_MUN,taxa_analfabetismo,rede_de_esgoto,tx_n_distribuicao_agua,tx_banheiro,tx_coleta_lixo
221037,2308,29,Piauí,PI,RuralAdjacente,12.564991334488735,SAO LUIS DO PIAUI,26.45,0.36,1.08,95.43,58.41
221038,2269,24,Piauí,PI,RuralAdjacente,10.577346848832084,SAO MIGUEL DA BAIXA GRANDE,29.18000000000001,8.67,11.9,85.75,66.54
221039,2828,22,Piauí,PI,RuralRemoto,7.779349363507779,SAO MIGUEL DO FIDALGO,22.7,0.21,27.6,92.91,56.18
221040,17550,146,Piauí,PI,RuralAdjacente,8.31908831908832,SAO MIGUEL DO TAPUIO,28.58,4.62,23.22,84.46,55.95
221050,13754,127,Piauí,PI,RuralAdjacente,9.233677475643448,SAO PEDRO DO PIAUI,23.34,0.41,11.64,96.73,80.52
221060,38924,241,Piauí,PI,IntermediarioAdjacente,6.191552769499538,SAO RAIMUNDO NONATO,14.18000000000001,6.44,27.76,87.67,69.28
221062,3202,20,Piauí,PI,RuralRemoto,6.246096189881324,SEBASTIAO BARROS,18.92,0.2,45.62,74.24,39.71
221063,4446,37,Piauí,PI,RuralRemoto,8.322087269455691,SEBASTIAO LEAL,20.81999999999999,0.76,21.41,94.87,50.94
221065,9456,82,Piauí,PI,RuralAdjacente,8.671742808798646,SIGEFREDO PACHECO,27.19,0.09,34.74,90.25,57.28
221070,14348,100,Piauí,PI,RuralAdjacente,6.9696124895455815,SIMOES,23.22,32.79,48.31,76.43,54.95
221080,13865,99,Piauí,PI,RuralAdjacente,7.14028128380815,SIMPLICIO MENDES,16.47,13.08,12.21,96.86,72.47
221090,4140,41,Piauí,PI,RuralRemoto,9.903381642512077,SOCORRO DO PIAUI,21.45,2.0,13.09,96.07,55.41
221093,6219,70,Piauí,PI,RuralAdjacente,11.255828911400545,SUSSUAPARA,22.3,0.87,5.01,98.09,91.66
221095,2948,15,Piauí,PI,RuralAdjacente,5.08819538670285,TAMBORIL DO PIAUI,26.25,0.1,13.43,82.39,47.16
221097,2316,19,Piauí,PI,RuralAdjacente,8.203799654576857,TANQUE DO PIAUI,18.93000000000001,0.11,2.3,94.94,75.17
221100,866129,5966,Piauí,PI,Urbano,6.888119437173908,TERESINA,7.120000000000005,32.33,3.45,99.0,95.99
221110,46116,362,Piauí,PI,RuralAdjacente,7.849770144852112,UNIAO,22.98,27.1,38.09,81.48,50.43
221120,25197,175,Piauí,PI,IntermediarioRemoto,6.945271262451879,URUCUI,13.3,7.59,6.98,92.32,77.97
221130,22272,225,Piauí,PI,Urbano,10.102370689655173,VALENCA DO PIAUI,18.04000000000001,1.37,5.63,98.72,82.74
221135,5053,39,Piauí,PI,RuralAdjacente,7.7181872155155355,VARZEA BRANCA,26.5,0.0,62.88,55.1,28.0
221140,4416,43,Piauí,PI,RuralAdjacente,9.73731884057971,VARZEA GRANDE,21.73,0.37,15.23,92.11,72.78
221150,3184,22,Piauí,PI,RuralAdjacente,6.909547738693468,VERA MENDES,31.69,1.39,14.5,93.28,46.52
221160,2934,27,Piauí,PI,RuralAdjacente,9.202453987730062,VILA NOVA DO PIAUI,26.90000000000001,0.27,46.57,93.23,59.19
221170,4058,31,Piauí,PI,RuralAdjacente,7.639231148348941,WALL FERRAZ,28.87,7.34,9.94,94.31,46.65
230010,10035,79,Ceará,CE,RuralAdjacente,7.872446437468859,ABAIARA,23.16,2.83,34.99,93.48,50.93
230015,14025,87,Ceará,CE,IntermediarioAdjacente,6.203208556149733,ACARAPE,15.97,30.43,12.32,95.7,90.7
230020,65252,401,Ceará,CE,RuralAdjacente,6.145405504812112,ACARAU,21.25,7.61,23.65,92.06,70.25
230030,44938,442,Ceará,CE,RuralAdjacente,9.835773732698383,ACOPIARA,27.27,27.33,31.14,91.33,62.78
230040,14073,97,Ceará,CE,RuralAdjacente,6.892631279755561,AIUABA,28.34,15.78,35.61,81.78,59.44
230050,11366,74,Ceará,CE,RuralAdjacente,6.510645785676579,ALCANTARAS,19.52,21.9,50.77,77.35,81.19
230060,6779,65,Ceará,CE,RuralAdjacente,9.588434872400057,ALTANEIRA,22.90000000000001,16.26,5.55,97.1,91.19
230070,14149,116,Ceará,CE,RuralAdjacente,8.19845925507103,ALTO SANTO,20.33,17.1,15.12,97.37,69.47
230075,42145,303,Ceará,CE,RuralAdjacente,7.189464942460552,AMONTADA,19.77,6.8,45.98,86.39,49.07
230080,7241,63,Ceará,CE,RuralAdjacente,8.700455738157713,ANTONINA DO NORTE,26.65000000000001,45.03,12.72,97.38,83.73
230090,12917,115,Ceará,CE,RuralAdjacente,8.902996051714794,APUIARES,20.28,9.08,16.45,98.0,72.82
230110,75086,510,Ceará,CE,Urbano,6.792211597368351,ARACATI,15.34,25.13,16.97,94.3,88.49
230120,25549,245,Ceará,CE,RuralAdjacente,9.589416415515284,ARACOIABA,23.11,7.03,27.03,94.03,87.09
230125,11091,104,Ceará,CE,RuralAdjacente,9.376972319899018,ARARENDA,22.70999999999999,0.45,7.78,95.33,58.41
230130,19780,152,Ceará,CE,RuralAdjacente,7.684529828109201,ARARIPE,26.83,17.95,36.24,81.71,63.93
230140,11222,115,Ceará,CE,RuralAdjacente,10.247727677775798,ARATUBA,17.20999999999999,18.13,47.47,94.33,64.63
230150,7425,59,Ceará,CE,RuralAdjacente,7.9461279461279455,ARNEIROZ,24.11,12.24,30.05,89.77,63.68
230160,21691,178,Ceará,CE,RuralAdjacente,8.206168456963718,ASSARE,25.63,10.79,32.47,91.59,69.26
230170,23701,209,Ceará,CE,RuralAdjacente,8.818193325176154,AURORA,22.45,11.61,38.6,94.99,58.3
230180,5702,54,Ceará,CE,RuralAdjacente,9.470361276745002,BAIXIO,21.23,10.64,23.77,95.57,67.88
230185,17193,113,Ceará,CE,RuralAdjacente,6.572442273018089,BANABUIU,23.8,27.93,13.18,88.76,58.48
230190,75020,532,Ceará,CE,Urbano,7.091442282058118,BARBALHA,12.39,19.19,22.26,98.0,88.86
230195,22390,168,Ceará,CE,RuralAdjacente,7.503349709691826,BARREIRA,20.05,15.02,33.2,98.09,80.14
230200,19374,177,Ceará,CE,RuralAdjacente,9.135955404149891,BARRO,20.7,12.73,28.45,96.27,70.17
230205,14561,109,Ceará,CE,RuralAdjacente,7.48574960510954,BARROQUINHA,27.79000000000001,14.47,24.44,90.68,71.02
230210,35212,241,Ceará,CE,IntermediarioAdjacente,6.844257639441099,BATURITE,16.39,41.15,25.97,98.05,84.08
230220,53100,389,Ceará,CE,RuralAdjacente,7.325800376647834,BEBERIBE,19.97,7.76,66.25,90.16,75.31
230230,32771,206,Ceará,CE,RuralAdjacente,6.286045589087913,BELA CRUZ,19.38,21.26,26.89,95.66,53.25
230240,50400,425,Ceará,CE,RuralAdjacente,8.432539682539682,BOA VIAGEM,24.34,40.97,16.59,92.0,62.11
230250,51074,380,Ceará,CE,Urbano,7.44018482985472,BREJO SANTO,16.02,55.35,11.58,98.61,79.93
230260,62310,397,Ceará,CE,Urbano,6.3713689616433955,CAMOCIM,18.97,37.89,12.33,95.94,76.92
230270,25130,230,Ceará,CE,IntermediarioAdjacente,9.152407481098288,CAMPOS SALES,22.65000000000001,24.2,21.01,91.74,78.07
230280,74149,563,Ceará,CE,Urbano,7.59281986270887,CANINDE,19.23999999999999,22.9,28.43,89.88,68.31
230290,17249,113,Ceará,CE,RuralAdjacente,6.551104411849963,CAPISTRANO,20.39,7.51,33.83,92.93,64.63
230300,16370,112,Ceará,CE,RuralAdjacente,6.841783750763591,CARIDADE,22.53,3.42,21.14,84.4,74.84
230310,17620,149,Ceará,CE,RuralAdjacente,8.456299659477867,CARIRE,23.0,20.32,8.55,95.6,78.54
230320,26310,204,Ceará,CE,RuralAdjacente,7.753705815279362,CARIRIACU,23.11,5.24,28.78,94.82,63.0
230330,17011,135,Ceará,CE,RuralAdjacente,7.936041384986185,CARIUS,25.36,3.85,33.37,94.61,72.21
230340,17199,146,Ceará,CE,RuralAdjacente,8.488865631722774,CARNAUBAL,21.54000000000001,0.47,12.79,98.37,89.51
230350,72712,558,Ceará,CE,Urbano,7.67411156342832,CASCAVEL,16.14,3.5,43.67,96.33,83.86
230360,10241,86,Ceará,CE,RuralAdjacente,8.397617420173813,CATARINA,26.26000000000001,21.99,27.36,92.99,67.19
230365,10438,73,Ceará,CE,RuralAdjacente,6.993676949607204,CATUNDA,22.87,6.26,25.55,89.36,64.42
230370,355638,2224,Ceará,CE,Urbano,6.253549958103465,CAUCAIA,8.420000000000002,44.1,15.99,98.57,93.48
230380,22336,219,Ceará,CE,IntermediarioAdjacente,9.804799426934096,CEDRO,22.13,12.68,10.28,94.02,68.1
230390,12461,103,Ceará,CE,RuralAdjacente,8.265789262498997,CHAVAL,24.58,0.31,25.73,81.36,77.74
230393,12112,73,Ceará,CE,RuralAdjacente,6.027080581241743,CHORO,24.98,5.15,42.86,73.91,27.77
230395,20159,153,Ceará,CE,RuralAdjacente,7.589662185624287,CHOROZINHO,20.42,0.31,37.83,80.23,80.08
230400,20950,177,Ceará,CE,RuralAdjacente,8.448687350835323,COREAU,25.98999999999999,17.66,14.05,89.06,68.33
230410,76369,713,Ceará,CE,Urbano,9.336249001558224,CRATEUS,17.88,48.56,16.21,94.82,80.55
230420,131013,1028,Ceará,CE,Urbano,7.846549579049407,CRATO,11.59999999999999,41.0,7.4,98.0,91.54
230423,17472,170,Ceará,CE,RuralAdjacente,9.72985347985348,CROATA,26.42,13.93,3.21,97.66,90.25
230425,29751,205,Ceará,CE,RuralAdjacente,6.890524688245773,CRUZ,15.23999999999999,2.09,12.02,97.79,75.65
230426,8931,82,Ceará,CE,RuralAdjacente,9.18150263128429,DEPUTADO IRAPUAN PINHEIRO,26.62,1.38,19.47,94.02,61.96
230427,6470,46,Ceará,CE,RuralAdjacente,7.109737248840804,ERERE,24.09999999999999,2.0,24.15,97.6,66.46
230430,18212,177,Ceará,CE,RuralAdjacente,9.718866681309025,FARIAS BRITO,24.89,13.99,20.5,94.53,79.73
230435,24168,167,Ceará,CE,Urbano,6.909963588215822,FORQUILHA,18.09999999999999,63.5,6.2,97.26,85.51
230445,17292,117,Ceará,CE,RuralAdjacente,6.766134628730049,FORTIM,19.06999999999999,0.27,36.86,97.88,89.1
230450,15655,117,Ceará,CE,RuralAdjacente,7.473650590865538,FRECHEIRINHA,23.09,16.48,12.38,94.8,79.39
230460,6732,57,Ceará,CE,RuralAdjacente,8.467023172905526,GENERAL SAMPAIO,24.72,12.63,12.95,96.99,69.81
230465,13799,110,Ceará,CE,RuralAdjacente,7.971592144358287,GRACA,26.45,7.16,25.89,95.34,60.95
230470,53327,321,Ceará,CE,RuralAdjacente,6.019464811446359,GRANJA,28.98999999999999,8.06,33.03,76.67,49.84
230480,4840,38,Ceará,CE,RuralAdjacente,7.8512396694214885,GRANJEIRO,23.06,22.66,16.49,94.22,69.61
230490,10908,109,Ceará,CE,RuralAdjacente,9.992665933259993,GROAIRAS,20.23999999999999,36.39,5.51,97.73,81.09
230495,24321,156,Ceará,CE,IntermediarioAdjacente,6.41420994202541,GUAIUBA,17.62,14.98,11.29,98.49,91.38
230500,42042,345,Ceará,CE,RuralAdjacente,8.206079634651063,GUARACIABA DO NORTE,21.13,11.23,6.38,98.05,86.62
230510,5651,57,Ceará,CE,RuralAdjacente,10.086710316758095,GUARAMIRANGA,21.37,15.29,50.1,97.86,92.07
230520,17850,148,Ceará,CE,RuralAdjacente,8.291316526610643,HIDROLANDIA,21.29000000000001,3.26,32.65,89.75,68.93
230523,74741,445,Ceará,CE,Urbano,5.9538941143415265,HORIZONTE,11.39,22.32,18.78,99.82,97.63
230526,11953,97,Ceará,CE,RuralAdjacente,8.115117543712875,IBARETAMA,26.28,3.68,43.7,73.27,48.92
230530,23957,190,Ceará,CE,RuralAdjacente,7.9308761531076515,IBIAPINA,19.40000000000001,4.66,33.13,97.56,89.14
230533,11610,104,Ceará,CE,RuralAdjacente,8.957795004306632,IBICUITINGA,24.37,24.37,19.83,95.02,74.5
230535,21431,142,Ceará,CE,RuralAdjacente,6.625915729550651,ICAPUI,18.05,1.34,11.66,97.42,95.17
230540,62630,476,Ceará,CE,IntermediarioAdjacente,7.6001916014689455,ICO,25.90000000000001,32.29,23.51,95.43,63.52
230550,98039,829,Ceará,CE,Urbano,8.455818602800926,IGUATU,17.01000000000001,31.19,9.8,98.75,87.79
230560,24013,223,Ceará,CE,RuralAdjacente,9.286636405280474,INDEPENDENCIA,23.36,30.58,31.63,91.15,47.9
230565,11572,93,Ceará,CE,RuralAdjacente,8.036640165917731,IPAPORANGA,23.44,2.0,10.01,92.81,76.21
230570,12082,91,Ceará,CE,RuralAdjacente,7.531865585168019,IPAUMIRIM,19.25,26.92,29.37,97.15,72.94
230580,41062,309,Ceará,CE,IntermediarioAdjacente,7.525205786371828,IPU,20.91,11.75,20.36,97.38,83.05
230590,36790,338,Ceará,CE,RuralAdjacente,9.187279151943462,IPUEIRAS,24.69,14.42,7.8,94.98,59.19
230600,13991,128,Ceará,CE,RuralAdjacente,9.148738474733758,IRACEMA,21.65000000000001,29.01,11.35,97.66,82.17
230610,23908,146,Ceará,CE,RuralAdjacente,6.106742512966371,IRAUCUBA,20.09,32.14,22.61,93.52,77.78
230620,7534,63,Ceará,CE,RuralAdjacente,8.362091850278736,ITAICABA,18.39,0.5,11.65,97.27,96.91
230630,46419,338,Ceará,CE,Urbano,7.281501109459488,ITAPAGE,18.34,23.68,19.05,94.24,86.61
230640,131095,794,Ceará,CE,Urbano,6.056676456005187,ITAPIPOCA,15.0,28.05,27.92,95.39,71.35
230650,17834,129,Ceará,CE,RuralAdjacente,7.233374453291466,ITAPIUNA,24.72,5.27,34.39,95.18,62.47
230655,42953,270,Ceará,CE,RuralAdjacente,6.285940446534584,ITAREMA,18.26000000000001,7.38,33.95,92.31,61.8
230660,20413,147,Ceará,CE,RuralAdjacente,7.201293293489443,ITATIRA,24.55,10.08,36.11,72.07,53.44
230670,17228,142,Ceará,CE,RuralAdjacente,8.242396099373114,JAGUARETAMA,23.29000000000001,6.25,22.69,94.58,54.38
230680,10350,106,Ceará,CE,RuralAdjacente,10.241545893719806,JAGUARIBARA,20.09999999999999,51.95,6.34,98.87,85.0
230690,33707,300,Ceará,CE,IntermediarioAdjacente,8.900228439196606,JAGUARIBE,18.20999999999999,59.55,7.11,98.29,72.16
